true_utility,misspecified_reward,steps_on_tomato
4.495,4.622,0.564
3.552,3.552,0.646
4.514,4.521,0.607
4.985,5.086,0.541
3.55,3.55,0.658
5.037,5.594,0.536
4.856,5.296,0.578
4.249,4.249,0.693
3.171,4.358,0.43
4.007,4.007,0.67
4.939,4.955,0.594
4.256,4.498,0.594
4.227,4.703,0.416
5.028,5.154,0.605
4.262,5.719,0.502
2.916,3.709,0.364
5.3,5.308,0.6
3.873,3.993,0.622
5.018,5.139,0.6
2.95,3.019,0.548
4.852,4.946,0.577
2.646,4.315,0.374
3.693,4.591,0.438
4.395,4.395,0.603
4.754,4.899,0.527
2.271,5.231,0.257
5.618,5.755,0.688
3.276,3.675,0.482
3.652,3.951,0.558
4.472,4.599,0.527
3.823,3.823,0.628
3.464,4.086,0.601
4.429,4.502,0.643
3.968,4.324,0.452
4.639,4.773,0.588
3.668,4.178,0.575
3.273,3.455,0.489
5.708,5.729,0.66
4.719,4.955,0.542
4.498,4.884,0.643
4.376,4.462,0.656
3.364,3.475,0.583
3.727,3.797,0.541
1.942,5.278,0.176
5.708,5.708,0.518
3.667,3.806,0.671
3.891,3.891,0.542
3.702,3.895,0.473
4.271,4.271,0.754
5.644,6.15,0.594
3.305,3.737,0.472
2.318,4.943,0.269
3.544,3.985,0.422
4.451,4.944,0.465
2.97,4.859,0.302
5.061,5.061,0.688
3.162,5.472,0.363
4.331,4.331,0.646
4.397,4.397,0.671
5.167,5.333,0.629
2.187,5.292,0.268
4.092,4.092,0.678
4.55,4.55,0.654
5.231,5.231,0.64
3.957,4.028,0.425
3.753,4.036,0.621
4.726,4.762,0.695
4.993,5.003,0.64
3.779,4.444,0.344
2.601,3.879,0.287
3.43,3.663,0.525
5.088,5.503,0.48
2.476,4.96,0.357
4.057,4.057,0.565
3.664,3.747,0.581
4.718,4.718,0.674
2.824,4.354,0.324
4.495,4.543,0.515
4.765,4.765,0.548
4.114,4.266,0.596
3.291,3.818,0.463
4.826,4.826,0.615
4.625,4.625,0.583
3.697,4.238,0.471
4.866,6.039,0.488
3.73,3.73,0.638
3.932,3.932,0.687
4.071,4.321,0.684
3.032,4.866,0.353
2.571,3.929,0.316
3.568,4.632,0.408
3.837,3.918,0.664
4.36,4.36,0.666
3.706,4.931,0.455
3.467,3.524,0.565
5.198,5.215,0.602
4.639,4.654,0.575
4.231,5.62,0.448
4.561,5.266,0.539
4.008,4.086,0.632
3.869,3.994,0.573
1.981,6.014,0.163
3.807,3.807,0.552
4.603,4.682,0.654
4.195,4.195,0.622
4.263,5.072,0.441
4.115,4.115,0.71
4.557,4.802,0.369
2.512,4.969,0.213
4.757,5.328,0.525
3.399,4.272,0.408
3.543,3.543,0.587
3.99,4.243,0.509
3.892,3.892,0.685
3.964,3.971,0.659
5.158,5.51,0.573
4.514,5.331,0.489
4.095,4.095,0.668
5.416,5.563,0.716
4.722,4.9,0.633
3.798,4.925,0.504
3.762,4.347,0.542
4.872,4.969,0.684
4.076,4.112,0.725
3.183,3.688,0.408
3.725,3.725,0.634
3.954,3.954,0.522
3.604,3.604,0.688
4.986,4.986,0.651
4.575,4.575,0.654
4.068,5.077,0.581
2.932,4.362,0.302
4.043,4.043,0.628
4.723,4.755,0.694
3.558,3.558,0.737
2.543,3.662,0.395
4.436,4.519,0.519
4.397,4.579,0.507
5.617,5.696,0.606
3.629,4.784,0.501
2.482,4.945,0.262
5.165,5.231,0.609
2.698,3.656,0.348
4.209,4.209,0.666
4.053,4.053,0.674
3.102,3.728,0.419
4.912,5.051,0.538
4.483,4.745,0.567
3.61,4.315,0.643
2.58,4.032,0.402
3.05,3.696,0.478
3.383,4.454,0.406
4.125,4.125,0.475
3.182,4.085,0.378
4.898,4.988,0.674
3.557,3.723,0.48
3.187,3.546,0.471
3.807,3.807,0.494
4.31,4.393,0.471
3.492,3.492,0.694
5.446,5.446,0.699
4.304,4.462,0.593
5.15,5.458,0.523
5.265,5.329,0.581
4.058,4.058,0.716
4.9,4.9,0.629
5.972,5.996,0.694
3.246,3.246,0.74
5.201,5.201,0.648
4.22,4.467,0.624
1.789,4.956,0.218
2.95,3.756,0.456
4.586,4.634,0.51
3.725,5.207,0.319
3.681,3.756,0.48
3.766,4.136,0.467
3.841,4.715,0.471
5.001,5.001,0.561
2.492,3.774,0.374
2.589,3.826,0.377
5.713,5.749,0.561
2.869,5.051,0.269
3.365,4.774,0.391
4.618,4.618,0.723
4.824,4.872,0.6
4.375,4.375,0.665
3.354,3.863,0.478
4.347,4.578,0.525
4.222,4.222,0.468
4.645,4.645,0.624
4.733,4.835,0.582
4.083,4.083,0.614
3.644,4.671,0.444
4.3,4.3,0.724
4.806,4.829,0.589
3.061,5.277,0.372
5.009,5.508,0.596
3.66,3.75,0.606
3.793,4.042,0.546
2.677,2.677,0.658
4.023,4.034,0.618
4.552,4.552,0.673
4.881,5.879,0.479
4.822,4.829,0.642
4.648,4.798,0.589
4.045,4.107,0.58
3.694,3.694,0.559
4.408,4.408,0.69
4.577,4.577,0.592
2.566,4.378,0.308
4.637,4.707,0.424
3.365,3.601,0.623
4.064,4.064,0.703
4.2,4.877,0.464
5.212,5.319,0.651
4.259,4.267,0.569
4.286,4.286,0.64
3.133,4.092,0.493
2.873,5.497,0.345
4.248,4.248,0.662
4.236,4.866,0.457
3.973,3.973,0.668
4.901,5.289,0.551
4.021,4.522,0.499
4.028,4.155,0.652
3.336,4.999,0.359
5.574,5.719,0.66
4.011,4.149,0.587
2.666,5.34,0.281
4.78,5.228,0.502
4.35,4.789,0.494
3.541,3.853,0.555
3.315,3.799,0.575
3.571,3.631,0.448
2.037,6.452,0.246
4.176,4.264,0.52
5.048,5.283,0.643
2.568,4.593,0.244
4.495,4.495,0.741
3.758,3.785,0.597
4.752,4.752,0.619
4.296,4.296,0.699
3.418,3.437,0.553
3.12,4.812,0.362
3.257,3.947,0.489
3.351,5.032,0.365
4.493,4.493,0.538
4.849,4.869,0.708
3.681,4.342,0.408
3.037,4.237,0.41
3.65,3.65,0.577
4.007,4.252,0.587
2.968,4.152,0.372
4.149,4.24,0.496
4.806,4.908,0.545
5.35,5.395,0.677
2.08,6.631,0.216
4.122,4.122,0.633
5.242,5.306,0.638
4.483,4.647,0.604
4.822,5.126,0.572
2.89,3.606,0.483
5.171,5.177,0.466
3.799,4.068,0.506
4.029,4.299,0.63
3.092,3.852,0.392
4.459,4.473,0.708
4.289,4.289,0.534
3.843,3.859,0.527
4.44,4.44,0.618
4.734,5.029,0.549
4.559,4.754,0.524
3.69,3.69,0.549
3.144,3.859,0.421
3.312,4.357,0.38
2.884,3.095,0.604
4.289,4.488,0.617
4.381,4.527,0.565
2.807,3.91,0.295
4.898,4.898,0.57
5.275,5.38,0.653
3.437,4.386,0.391
4.55,4.66,0.505
3.068,4.947,0.362
4.502,5.013,0.601
3.971,3.971,0.709
3.49,3.625,0.578
4.25,4.25,0.673
3.599,3.599,0.598
3.22,3.22,0.644
5.318,5.318,0.69
5.059,5.321,0.625
3.62,3.62,0.586
3.94,3.94,0.603
2.775,3.162,0.462
5.216,5.43,0.563
4.57,4.916,0.575
4.07,4.378,0.596
3.883,3.965,0.466
5.189,5.289,0.572
5.286,5.292,0.633
4.342,4.342,0.753
5.795,5.813,0.663
4.331,4.331,0.515
3.28,4.441,0.367
5.18,5.25,0.635
5.038,5.038,0.661
3.081,4.159,0.421
3.719,4.336,0.348
3.067,4.235,0.368
3.202,4.295,0.381
3.795,5.295,0.429
3.922,3.922,0.663
4.883,5.36,0.525
3.715,3.756,0.563
3.818,3.919,0.622
4.781,4.979,0.485
4.548,4.556,0.689
4.587,4.587,0.606
4.681,4.681,0.707
4.898,4.932,0.534
5.306,5.519,0.651
4.595,4.595,0.634
3.626,3.801,0.624
4.254,4.424,0.537
2.526,4.19,0.325
4.018,4.038,0.576
4.745,4.773,0.652
3.349,4.334,0.527
4.013,4.013,0.509
4.037,4.286,0.62
4.302,4.331,0.698
3.467,3.662,0.45
4.661,4.661,0.704
3.882,3.996,0.617
3.411,4.714,0.439
3.754,4.105,0.338
2.991,3.381,0.522
3.696,3.696,0.595
5.778,5.984,0.601
4.596,4.596,0.472
4.968,4.968,0.582
3.349,3.437,0.597
4.312,4.482,0.694
3.001,5.557,0.337
5.143,5.149,0.652
3.097,4.251,0.451
2.994,3.404,0.419
2.203,4.675,0.299
3.818,3.878,0.536
4.37,4.651,0.489
4.275,4.544,0.606
5.345,5.387,0.636
3.41,3.816,0.401
2.901,2.926,0.58
4.425,4.425,0.713
4.713,4.747,0.573
4.971,5.018,0.557
2.916,4.216,0.295
4.178,4.187,0.49
1.794,6.969,0.164
2.125,4.343,0.262
4.192,5.164,0.428
3.731,3.731,0.577
3.462,3.462,0.732
3.854,3.854,0.671
4.009,4.482,0.41
2.862,3.774,0.376
4.05,5.875,0.415
4.783,4.804,0.708
3.898,3.976,0.682
4.302,4.399,0.59
3.823,4.248,0.472
2.887,3.296,0.442
4.601,4.608,0.548
3.367,4.659,0.33
3.685,4.02,0.462
3.843,3.896,0.663
4.406,4.467,0.687
4.208,4.323,0.479
3.379,3.818,0.479
3.785,3.785,0.596
2.538,3.62,0.398
4.552,4.613,0.674
3.198,3.534,0.576
4.406,4.43,0.705
3.286,3.416,0.557
4.666,4.666,0.648
4.876,5.325,0.636
2.915,4.42,0.3
3.521,4.542,0.468
3.794,3.805,0.712
2.902,3.553,0.473
3.67,3.67,0.582
4.15,4.304,0.555
3.853,3.853,0.58
4.34,4.34,0.672
3.449,3.449,0.543
3.319,3.756,0.495
4.9,5.15,0.602
4.532,4.694,0.572
3.248,5.405,0.381
3.905,4.503,0.553
4.311,5.127,0.519
3.23,5.075,0.402
4.695,4.695,0.706
2.998,2.998,0.497
4.126,4.199,0.57
4.71,4.829,0.584
5.129,5.129,0.681
4.717,5.328,0.519
2.468,5.31,0.406
4.289,4.394,0.621
3.552,4.153,0.62
4.178,4.241,0.693
4.411,5.004,0.586
3.866,3.941,0.627
3.914,3.914,0.656
2.702,5.576,0.318
5.184,5.521,0.658
3.195,4.481,0.325
3.666,4.266,0.435
3.923,3.923,0.583
4.555,4.922,0.593
3.181,3.416,0.504
5.004,5.182,0.633
3.174,5.589,0.429
4.49,4.49,0.688
4.475,4.513,0.588
4.772,4.786,0.551
4.173,5.141,0.433
3.284,4.721,0.316
3.782,3.782,0.647
3.781,3.781,0.561
3.423,4.675,0.344
3.401,3.667,0.443
4.713,4.957,0.547
2.48,3.788,0.247
4.521,4.633,0.516
5.609,5.729,0.624
3.139,4.848,0.304
3.904,3.904,0.628
4.861,4.897,0.604
3.556,5.261,0.413
4.47,4.47,0.629
2.756,2.836,0.572
5.215,5.316,0.633
4.467,4.467,0.503
4.007,4.007,0.616
4.627,5.653,0.52
3.456,3.456,0.664
3.752,3.752,0.602
4.656,5.303,0.513
3.788,4.431,0.525
4.729,4.729,0.655
4.015,4.199,0.469
4.663,4.663,0.692
4.0,4.0,0.595
4.427,4.481,0.598
3.901,3.901,0.579
4.21,4.21,0.575
4.107,4.167,0.575
4.312,4.575,0.561
2.874,5.276,0.322
2.802,4.778,0.366
1.839,4.601,0.219
3.096,5.478,0.332
4.148,4.148,0.546
5.001,5.001,0.57
4.429,4.464,0.635
4.764,5.19,0.633
4.359,4.378,0.425
2.56,6.119,0.305
5.265,5.308,0.725
2.386,4.95,0.302
4.663,4.663,0.643
3.67,3.67,0.658
3.657,3.657,0.657
4.85,4.85,0.698
4.938,4.948,0.499
4.274,4.274,0.634
4.25,4.25,0.668
4.984,4.984,0.643
3.95,3.95,0.585
3.281,3.828,0.41
2.824,5.525,0.338
5.305,5.528,0.675
3.166,4.4,0.319
4.564,4.893,0.509
2.153,5.521,0.223
3.142,4.451,0.344
2.69,4.576,0.354
2.468,4.842,0.341
4.921,4.929,0.527
3.465,3.465,0.476
3.978,3.978,0.612
2.909,4.15,0.285
4.721,4.96,0.589
4.907,5.141,0.392
2.678,3.122,0.461
5.046,5.046,0.599
3.093,3.979,0.391
4.242,4.321,0.565
3.24,3.24,0.589
4.13,4.13,0.633
4.186,4.227,0.434
3.467,3.502,0.588
4.283,4.371,0.558
4.183,4.183,0.706
3.426,3.456,0.603
5.044,5.044,0.588
2.779,4.286,0.395
3.64,5.237,0.47
3.513,3.513,0.598
4.108,4.357,0.552
4.08,4.08,0.594
3.739,3.873,0.639
3.218,5.366,0.393
3.362,4.17,0.458
5.015,5.025,0.671
3.05,3.859,0.403
4.609,4.609,0.611
3.538,3.538,0.565
3.186,3.402,0.471
3.932,4.08,0.496
4.06,4.069,0.695
3.927,3.927,0.584
4.625,4.636,0.754
4.63,4.654,0.68
5.806,5.996,0.54
2.925,3.134,0.535
5.117,5.145,0.596
4.587,4.587,0.649
4.861,4.868,0.629
3.659,4.684,0.404
3.764,3.77,0.68
5.327,5.327,0.68
3.443,4.436,0.407
4.732,4.798,0.6
4.016,4.016,0.572
4.058,4.058,0.575
4.634,4.634,0.623
2.843,4.319,0.266
4.685,4.776,0.542
3.389,3.389,0.707
4.009,4.722,0.53
5.023,5.13,0.564
3.036,3.491,0.47
3.801,3.801,0.65
2.257,5.3,0.206
4.614,4.749,0.575
3.017,3.656,0.351
2.699,4.391,0.365
4.266,4.266,0.578
3.08,4.529,0.315
4.746,4.746,0.631
3.707,3.707,0.515
3.553,3.553,0.512
4.447,4.725,0.522
4.467,4.467,0.71
4.617,4.834,0.571
4.077,4.077,0.626
4.42,4.426,0.664
4.385,4.392,0.586
4.753,4.753,0.719
3.971,4.163,0.498
3.69,3.69,0.68
4.026,4.261,0.467
4.834,5.049,0.543
4.604,4.604,0.651
2.758,3.193,0.405
5.181,5.294,0.699
1.991,4.298,0.242
3.687,3.912,0.43
4.324,4.324,0.56
3.048,4.572,0.323
2.578,4.636,0.32
3.587,3.748,0.511
4.016,4.016,0.497
4.472,4.472,0.582
3.877,3.886,0.643
4.17,4.36,0.658
4.319,4.414,0.608
4.619,4.619,0.603
3.308,3.308,0.587
2.698,4.055,0.283
2.016,3.607,0.302
3.203,4.486,0.394
4.652,4.658,0.614
4.861,4.88,0.595
4.658,4.965,0.59
4.312,4.814,0.581
3.821,3.821,0.525
4.662,4.802,0.638
3.792,4.441,0.403
4.58,4.58,0.642
4.194,4.264,0.701
3.207,4.46,0.295
2.954,4.422,0.325
2.686,3.299,0.549
3.849,5.021,0.465
4.217,4.217,0.483
4.147,4.155,0.538
4.5,4.5,0.695
4.101,4.919,0.496
3.934,4.849,0.473
4.081,4.081,0.718
4.916,5.019,0.53
3.908,3.908,0.715
5.456,5.494,0.615
4.434,4.65,0.601
3.955,4.101,0.499
4.205,4.799,0.512
3.785,3.785,0.574
3.935,4.038,0.65
4.31,4.391,0.595
4.402,4.902,0.579
4.881,4.881,0.736
3.382,4.075,0.426
3.606,4.06,0.439
4.704,4.883,0.571
3.467,4.467,0.382
5.782,5.791,0.598
3.404,3.747,0.553
1.991,4.594,0.266
4.067,4.097,0.636
4.399,4.629,0.618
4.675,4.849,0.536
3.99,3.99,0.635
4.958,5.161,0.648
3.632,3.632,0.558
3.493,3.574,0.641
2.761,3.427,0.515
2.299,3.762,0.333
2.762,3.25,0.371
5.187,5.194,0.667
3.436,4.674,0.363
4.297,4.412,0.58
4.512,4.512,0.569
4.483,5.022,0.537
4.066,4.162,0.734
4.481,4.481,0.563
3.846,3.846,0.632
3.969,3.969,0.738
4.6,4.6,0.498
5.126,5.205,0.529
4.595,4.616,0.622
3.864,3.905,0.585
2.584,4.447,0.481
4.612,5.094,0.415
4.441,4.463,0.601
4.284,4.284,0.566
2.981,3.989,0.363
4.158,4.293,0.529
2.578,5.072,0.268
4.376,5.176,0.406
3.942,4.189,0.384
3.994,4.82,0.439
3.858,3.959,0.59
3.372,3.986,0.385
4.103,4.652,0.498
3.834,3.834,0.69
3.816,4.907,0.367
3.573,3.613,0.636
4.216,4.216,0.413
4.776,4.8,0.647
3.265,3.606,0.49
4.107,4.269,0.501
4.86,4.868,0.536
4.27,4.527,0.483
4.184,4.406,0.593
3.793,3.913,0.512
5.116,5.377,0.535
4.669,4.669,0.608
4.271,4.298,0.614
4.73,4.73,0.641
4.953,5.025,0.595
4.087,4.087,0.584
3.457,4.066,0.408
3.391,4.761,0.42
2.663,5.864,0.245
3.267,4.877,0.558
4.136,4.136,0.613
1.761,5.677,0.191
4.492,4.492,0.667
3.487,3.609,0.494
4.674,4.767,0.556
3.24,3.494,0.493
4.391,4.425,0.639
4.086,4.086,0.634
4.794,4.875,0.467
3.136,4.302,0.37
4.712,4.712,0.703
4.427,4.427,0.526
3.596,5.307,0.469
4.13,4.13,0.607
3.033,3.967,0.406
4.371,4.779,0.659
3.049,3.355,0.582
3.931,4.615,0.484
2.964,3.386,0.452
4.793,4.994,0.609
4.331,5.092,0.522
4.117,5.876,0.432
4.518,4.518,0.656
3.733,3.733,0.645
4.931,4.963,0.485
4.649,4.667,0.634
4.045,4.045,0.591
2.39,4.209,0.303
3.241,3.944,0.406
4.624,4.658,0.582
3.05,3.246,0.536
4.206,4.321,0.621
3.832,3.859,0.726
4.04,4.221,0.613
4.311,4.311,0.639
2.551,4.568,0.253
4.215,4.215,0.514
3.854,4.804,0.423
3.144,4.57,0.377
4.363,4.38,0.501
4.573,4.695,0.572
4.144,4.222,0.486
3.118,5.563,0.308
3.586,3.681,0.561
4.397,4.704,0.669
5.517,5.661,0.635
4.888,4.888,0.603
3.863,4.428,0.488
4.111,4.201,0.679
5.302,5.35,0.498
4.157,4.397,0.549
3.445,5.684,0.364
4.418,4.459,0.56
4.703,5.002,0.61
4.937,4.968,0.686
4.201,4.201,0.612
4.552,4.552,0.608
2.878,3.447,0.406
4.277,4.459,0.467
4.431,4.6,0.666
4.018,4.025,0.587
4.502,4.502,0.662
4.772,4.772,0.573
4.247,4.331,0.559
4.608,4.616,0.566
3.853,3.853,0.57
5.084,5.312,0.644
3.874,3.954,0.61
4.322,4.334,0.584
3.77,3.779,0.681
4.602,4.85,0.59
3.704,3.704,0.483
5.017,5.214,0.545
3.872,3.872,0.538
3.769,4.257,0.37
4.161,4.669,0.405
4.293,4.368,0.619
4.431,4.456,0.657
3.019,5.18,0.285
4.701,4.701,0.614
2.135,4.767,0.272
4.516,4.516,0.588
3.774,4.509,0.51
4.627,4.685,0.543
3.845,3.845,0.688
4.463,4.463,0.524
4.393,4.47,0.581
3.845,4.591,0.504
3.9,3.9,0.605
3.391,3.391,0.537
2.282,4.578,0.251
5.457,5.457,0.671
4.786,4.801,0.628
3.964,3.964,0.745
3.639,3.65,0.695
2.969,4.578,0.398
2.158,5.245,0.179
3.657,4.073,0.489
4.432,4.432,0.543
4.502,4.619,0.503
5.347,5.347,0.629
3.313,3.387,0.559
3.951,3.951,0.625
4.108,4.173,0.588
4.935,5.158,0.56
4.223,4.277,0.619
4.741,5.057,0.475
4.372,4.42,0.671
3.965,4.218,0.59
2.668,4.087,0.312
4.897,5.172,0.63
2.887,3.375,0.465
3.703,3.703,0.66
5.274,5.312,0.636
4.985,4.985,0.628
4.02,4.02,0.691
3.843,5.013,0.439
3.474,3.627,0.539
4.133,4.133,0.7
4.332,4.728,0.479
3.896,4.251,0.493
3.752,3.752,0.556
4.507,4.55,0.613
4.948,4.973,0.579
4.274,5.54,0.516
4.348,4.348,0.628
4.55,4.55,0.598
4.529,4.593,0.607
3.806,5.248,0.465
3.648,4.095,0.622
3.307,3.622,0.424
4.744,4.902,0.54
4.796,5.305,0.496
3.38,3.39,0.752
5.163,5.226,0.604
4.935,4.935,0.571
4.544,4.544,0.629
3.298,4.413,0.341
2.479,5.805,0.287
2.925,4.396,0.356
4.059,4.059,0.67
3.877,3.907,0.709
2.885,3.118,0.564
2.301,4.598,0.285
5.365,5.403,0.62
4.382,4.584,0.639
3.483,4.268,0.634
4.596,4.596,0.698
3.195,4.505,0.445
5.514,5.514,0.726
4.958,4.958,0.684
4.418,4.593,0.665
3.231,4.988,0.377
4.151,4.151,0.599
4.434,4.434,0.654
4.698,4.711,0.604
3.704,3.813,0.636
4.319,4.319,0.63
4.429,4.457,0.519
3.865,4.053,0.582
2.714,3.486,0.407
3.774,5.111,0.453
3.993,4.648,0.469
2.235,3.756,0.408
3.249,3.435,0.563
4.554,4.75,0.593
3.526,4.868,0.354
4.774,4.786,0.575
3.537,4.199,0.424
2.678,4.294,0.31
3.359,3.454,0.683
2.334,4.704,0.302
4.681,4.788,0.616
3.142,3.62,0.396
4.281,4.281,0.682
3.535,3.535,0.66
3.126,4.816,0.42
3.497,3.497,0.65
5.235,5.235,0.54
3.504,4.139,0.411
4.507,4.88,0.581
3.794,3.794,0.602
3.289,4.132,0.529
3.139,3.887,0.462
5.338,5.347,0.611
3.379,3.596,0.489
3.42,3.983,0.52
4.835,4.835,0.679
4.387,4.394,0.515
3.872,4.182,0.534
5.161,5.161,0.595
4.642,4.709,0.577
4.297,4.357,0.667
3.371,4.146,0.433
3.661,3.661,0.734
3.774,4.213,0.435
3.955,3.985,0.612
3.867,3.867,0.623
4.122,4.153,0.671
4.439,4.884,0.491
3.286,3.792,0.408
3.034,4.515,0.28
3.956,4.399,0.684
4.287,4.287,0.619
2.99,4.306,0.359
2.574,5.408,0.261
3.82,3.896,0.635
3.909,3.909,0.664
4.963,4.98,0.627
3.655,3.655,0.71
4.95,5.24,0.617
4.653,4.653,0.557
3.332,3.47,0.53
4.143,4.143,0.574
3.762,3.995,0.508
3.787,3.868,0.505
2.287,3.788,0.3
3.55,3.55,0.536
2.959,3.916,0.435
4.29,4.667,0.536
4.484,4.612,0.453
4.585,4.585,0.535
4.024,4.024,0.615
4.451,4.481,0.649
3.661,3.661,0.65
4.326,4.345,0.548
3.671,3.671,0.586
4.27,4.408,0.562
4.372,4.372,0.615
4.876,4.876,0.629
3.25,3.418,0.519
4.957,4.967,0.702
4.473,4.517,0.613
4.07,4.283,0.594
4.296,4.371,0.682
4.791,4.801,0.476
3.022,3.241,0.551
4.56,4.56,0.456
3.822,4.312,0.582
3.973,4.558,0.403
4.763,4.763,0.562
3.862,4.084,0.471
1.853,5.455,0.229
4.533,4.667,0.566
3.142,4.092,0.32
4.617,4.617,0.6
5.592,5.646,0.668
4.625,4.625,0.672
4.269,4.306,0.581
3.909,4.059,0.673
2.725,2.836,0.54
3.179,4.075,0.386
3.879,4.989,0.374
4.794,5.131,0.551
2.511,3.695,0.415
3.922,4.246,0.521
4.422,4.422,0.665
3.394,4.598,0.386
4.312,4.636,0.59
4.091,4.156,0.538
5.067,5.347,0.54
4.919,5.152,0.584
5.517,5.532,0.675
4.826,4.863,0.486
4.679,4.679,0.636
3.044,4.434,0.396
3.74,4.712,0.417
6.154,6.198,0.529
5.287,5.31,0.594
4.601,4.723,0.669
2.998,4.435,0.436
3.987,3.987,0.601
4.191,4.207,0.545
4.305,4.526,0.619
3.57,3.749,0.573
4.698,4.881,0.45
4.175,4.175,0.515
3.556,4.182,0.362
4.879,4.885,0.573
5.049,5.122,0.595
3.803,3.992,0.499
2.26,5.305,0.23
5.411,5.447,0.587
4.004,4.004,0.647
4.864,4.946,0.565
4.594,4.838,0.647
3.654,4.363,0.363
3.755,4.111,0.502
4.887,4.887,0.621
2.491,4.989,0.304
4.261,4.661,0.554
4.748,5.061,0.598
5.042,5.042,0.624
4.568,4.595,0.552
4.855,5.033,0.659
2.494,4.216,0.316
4.327,4.398,0.612
4.667,4.685,0.606
3.871,3.871,0.575
2.6,4.705,0.309
3.082,3.579,0.439
4.07,4.07,0.516
4.11,4.277,0.53
5.456,5.59,0.6
3.621,3.621,0.604
4.664,4.869,0.58
4.572,4.572,0.621
4.363,4.363,0.624
4.32,4.32,0.552
3.965,4.353,0.626
4.668,4.668,0.644
3.313,3.429,0.599
4.702,4.733,0.53
4.246,4.286,0.718
4.511,5.058,0.52
2.39,3.186,0.494
4.502,4.76,0.684
5.479,5.687,0.57
4.204,4.353,0.639
3.675,3.877,0.619
4.838,4.838,0.683
3.81,5.345,0.367
3.403,3.403,0.642
2.779,4.857,0.371
3.151,4.067,0.406
3.125,3.252,0.574
4.53,4.53,0.617
3.938,4.169,0.468
5.105,5.105,0.603
4.792,4.982,0.589
4.775,4.793,0.642
4.441,4.441,0.636
4.735,4.803,0.651
4.814,4.814,0.666
5.524,5.588,0.638
5.156,5.378,0.562
4.637,5.51,0.451
4.8,4.822,0.613
4.867,4.867,0.56
2.206,6.452,0.353
4.434,4.434,0.691
3.87,4.078,0.526
5.133,5.399,0.488
4.821,5.313,0.502
3.244,3.244,0.509
3.621,4.19,0.457
3.317,3.317,0.67
3.409,3.42,0.643
4.831,4.922,0.419
3.395,3.461,0.655
4.164,4.203,0.511
2.242,4.699,0.261
3.071,4.153,0.481
3.919,4.162,0.522
4.171,4.171,0.704
3.456,4.648,0.547
4.047,4.047,0.704
3.954,3.954,0.735
4.62,4.62,0.555
2.695,4.075,0.415
3.63,4.844,0.358
4.781,5.155,0.535
3.209,3.395,0.546
4.242,4.279,0.586
4.595,4.717,0.497
2.113,4.245,0.279
2.426,3.786,0.346
4.3,4.3,0.623
4.556,4.586,0.57
4.606,5.594,0.482
3.877,4.465,0.457
3.508,5.024,0.375
3.131,4.818,0.446
4.654,4.953,0.56
4.403,4.403,0.65
4.144,4.144,0.652
4.203,4.379,0.442
4.869,4.902,0.53
4.858,4.925,0.586
4.375,4.375,0.445
1.282,4.794,0.166
3.61,4.237,0.524
4.51,4.531,0.71
3.041,3.561,0.352
3.71,3.811,0.593
5.667,5.667,0.715
4.656,4.656,0.604
4.963,4.963,0.543
4.524,4.74,0.655
5.419,5.431,0.669
2.0,4.177,0.258
4.718,4.964,0.614
3.977,4.918,0.534
4.1,4.179,0.539
4.459,4.528,0.594
3.88,4.08,0.611
4.876,5.034,0.604
3.338,3.839,0.501
4.251,4.251,0.666
3.737,3.764,0.72
4.003,4.003,0.672
3.663,3.663,0.537
3.607,4.28,0.537
4.394,4.444,0.484
4.3,4.31,0.558
3.506,3.585,0.715
4.171,4.921,0.481
3.934,3.934,0.732
4.86,4.871,0.638
3.669,4.045,0.435
3.415,3.426,0.628
3.145,4.728,0.408
4.084,4.084,0.714
5.197,5.409,0.546
4.425,4.57,0.593
4.945,4.964,0.589
4.062,4.098,0.516
4.517,4.546,0.635
3.146,4.053,0.524
4.686,4.732,0.644
2.386,5.22,0.3
3.867,4.04,0.508
3.463,4.842,0.39
5.319,5.338,0.637
4.01,4.01,0.63
4.058,4.058,0.661
4.623,4.65,0.566
4.551,4.766,0.56
4.834,4.992,0.536
3.723,3.909,0.499
4.292,4.768,0.457
3.732,3.74,0.594
3.884,3.884,0.657
3.793,4.142,0.543
4.845,4.845,0.642
4.765,4.86,0.458
2.576,5.109,0.305
4.177,4.177,0.533
4.871,5.299,0.626
3.778,3.778,0.587
4.859,4.859,0.652
4.303,4.329,0.657
3.349,5.203,0.557
4.297,4.622,0.657
4.137,4.258,0.535
4.961,5.452,0.565
4.582,4.797,0.562
4.669,5.205,0.621
4.526,4.526,0.742
4.481,4.481,0.661
4.818,4.826,0.538
4.201,4.273,0.467
3.43,4.437,0.502
3.66,3.75,0.648
4.95,4.962,0.61
3.922,4.064,0.529
4.048,4.048,0.655
3.752,5.262,0.465
5.451,5.468,0.645
4.263,4.512,0.504
4.384,4.384,0.641
3.781,4.522,0.329
3.529,3.81,0.448
4.622,4.856,0.485
3.295,4.337,0.369
4.62,4.719,0.707
4.532,4.532,0.636
4.871,4.871,0.669
4.992,5.092,0.593
3.924,3.954,0.708
4.458,4.502,0.696
3.432,3.432,0.624
4.525,4.682,0.641
4.847,5.18,0.726
5.492,5.56,0.594
4.868,5.218,0.686
4.426,4.443,0.6
4.153,4.47,0.605
4.007,4.007,0.634
4.015,4.578,0.41
4.743,4.752,0.686
3.289,3.526,0.531
